name,review,contrib,humanized_timestamp,minires_images,stars.label,stars.value
NURDIANTORO _,"It's a shame, the place is beautiful but neglected, there are lots of abandoned rides damaged and weeds everywhere, even though it is one of the tourist destinations in East Kalimantan",Local Guide · 25 reviews · 82 photos,a year ago,"['https://lh3.googleusercontent.com/geougc-cs/AB3l90DNpfMvsW7ZHaMBTtzN8oViOA9HJcZ02oraCCJ8YHt-JYttu0I-WubHfStOupzUFVGaSHLJLwuTsxNBMkITBkGpFs8MGzQ9XDCpqV0iwHQyLXOoDCml6Afmc7ua9Jax1RUP6KAcpg=w300-h225-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90Aw9Vwp6Q9fVOf056MxgvnRlbNALzHz73tL_xvj2o2FuylIQb6vJFjjy4twzKq3mJi6H9ohcxBJgC_yWLWHqJI1JShxMVHkqwwTQo7AmIZXuOLmf-r7C0LQUxkbRvCfHb0PsFNY=w300-h225-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90C_xO_mrAWNyEQTHwzZXizUgj71q7qWf01ZjefO-6QxMz1xs6kV_9Bm9NBKp_69lzpsL5e829JXQDMGGcaAbyawNuyvTg0-7Y__zt0Kjfkor5_ZoRo1RaG4NOAjU-Q_kGoK41SFhw=w300-h225-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90D9-VGE17mwfNViUQBHzZm02ollv7wx_MVGzuNW4tlgfLHIcpvO_LAMNMbBB7k1rL_QYycn0o8IbEsf1unFdOBBnptzmLOGunybf_D3Ho4ZLGxoGauoAPQPqmP5T7IJlUrJzlOE=w300-h225-p']",2 stars,2
syifa fauziah sofyan,"The place is actually really nice... if it's on the island of Java like Tmii... but unfortunately it's not well maintained. If it is rebuilt, this will definitely be one of the must-visit destinations for tourists 👍🏻 I hope the East Kalimantan Tourism Office reads this 🥰❤️ 4 stars first (if it's repaired it will be 5) hehehe.. …",6 reviews · 14 photos,2 years ago,"['https://lh3.googleusercontent.com/geougc-cs/AB3l90DkedE-e0dAnwvUy7e01blD9BPUAbr8vT4P7eRF8dfRvtNLWJA6HrUfal2LFHLIfxoRrcVx7taEDb_Tc20ocKMNvgJPqtZLyhC38UpQVrYWn9v2v3Bal8GuBIZYZyoNwlgg20Ma=w300-h450-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90Br2JNQ0UYikrVL5K2Tpc_IjVuL8M8scgKdVIKrpCjVHbHTvuveAFfXTVUO1gD2DOJcI79yjfdF0eUMa1gvny2dO-muEMNUjZyht1x5BsuV5EPDQXwBK3MeanMnuoUWixOCWNtD=w300-h450-p']",4 stars,4
Isna Nur26,"A murky local island, don't be mistaken, 1 day doesn't seem to be enough to travel around, especially if you ride a bicycle🤗😍 …",Local Guide · 55 reviews · 481 photos,5 years ago,"['https://lh3.googleusercontent.com/geougc-cs/AB3l90AFspUFk_leDFsLtVoSsZGOoPm8pXaZE6ajUMthMBOY57hu7dhBujJf-w981stwQTubNvXRSRS7zC4AqhWUlL70TAPy2K8bIgsvVQI3qLRHD1JMJv7Pa04Rbh8YbjZMB2CztMF4ew=w300-h225-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90BLovBuf7BuPWOoDSjiyQvmGpQtLl7l1RqHmG-GXGjqdNpcXirrFHF51UPsfmrrnbAhFbgT8LshkKqsc4ckm6OEB2e3x7RNNMHUQN-z4hPE1fkfVqwqTJvdvi3obK3o3wEyHSsg=w300-h225-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90An4YC8d5RUUdDO-uTH0NJfIRH8b6kXUua2tcOTbAOmHXr4f1SSjf4E5NyZr3INiVWVk7d9MzUZt3yxvogTJ2aPl6PXxKryQbjmTBG5hZaTvzVP_5UW4LuY0qjq37cM4xNVbEGP=w300-h225-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90Co1Zs7dM4El7Z4Dy9kpjZzA9nXRX87KpF60vyz5IlcitioCPM04-FpqqIXRP6yfGL6N2ohxZGd1hikohKeF4JLNxaczhH29S7slrNhK7You5t8xJSWbZrM0-kjzhlpRSB_oyCM=w300-h225-p']",5 stars,5
yopie franz,"One of the tourist destinations that can be visited in Tenggarong.

You can walk around and take photos in various corners of the island.

There are food stalls, so you don't need to worry if you're hungry.","Local Guide · 497 reviews · 6,767 photos",4 years ago,"['https://lh3.googleusercontent.com/geougc-cs/AB3l90BZAlyNytauIOswk1-X2rxPeMTQ57R_1rFeqDj6UmHm4ZAaD9gp7-X7vTtZPblz66BWfjQiTSqV8kdGno70ZkWwXwyl21PaSNegkwr1Cgpnc3knAi5X27HpmhQRUnu7FDMUbb05Dg=w300-h225-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90DQJa9t9qE028-WWUuiTJIKphSiMpiFiuUsvJuaeKWhfhW4dzO4PghwfC3HBfM78EgkksHBIJnuRm6X-76IbhJ4nNnBqdudd2lCtzrF5_YAcFNojhKWIouE9b9hKh0flHXZ_sPx=w300-h225-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90CNRfg2RaqItOBXttnIzbTew-QdEAr1qVGqVsaJomskll799FPhBy1lptzT153XRB8q8vQPFAKoUYwLdbJtNkNTXn9q-nAylA5a8AJXxph7JBUBjA9rr1pi4F_FAJFeEqLru0GGlg=w300-h225-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90DLM4_xqZuTcviKrb4R3kIlDAH18rwYRTu1ktf-mGSWa9PIph_BXEObifxun7Nu4h-eC_0em-t_gn8SUAIJQ4wTqfiDthIIGmWo4kv5kKrsBrfdJGI_tY5z62MWMUB0E4SStB3P=w300-h225-p']",5 stars,5
Rahmat Soleh,Cheap and cheerful holiday spot.. Lots of good spots for photos.. But poorly managed,Local Guide · 7 reviews · 30 photos,6 years ago,"['https://lh3.googleusercontent.com/geougc-cs/AB3l90AWtI56LdsmXD-RYIcnMUMGmaYIbiQKynw0Kj0wmzMRTEwXE6YZw_dsbBF5zP_eYlrbgGmg0oUsGa8scZDOCKawMweMARaGuK9xAQwyPh76TbI130Cc0nOSL3WMSvdlHi8-53UkSg=w300-h450-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90AkumtnUSqQM_6vEXAecjlsugOVSNHu9C2-5HoVGaDzoHVWUGrLIAljBsnwoRVP7GEbBFWCm6D1kMsG3OPIZt7ORYy9y1GctXhJ4PsHROh7943Nn8Toqh_UqOo6iYXk0IB9Uec=w300-h225-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90BWMqNFq2L1p7Wg7JA6Jc-JsA-ozH2nsLjkbCy6UJ9_0WfiAiaY2wyrfc3fYRayw_bKutYjwiCS_r_BvGwM5I4YRgSog1FKv50MYomErRjWZlxCMQZxL270yic1NWJ_vxX9qgzq=w300-h225-p']",5 stars,5
Jol Shawabi,"Previously, when I went there in 2007, Kumala Island in Timbau, Tenggarong was really exciting. The rides there function well, and the historical heritage is well maintained.

But unfortunately, when I returned in 2021, the condition had changed drastically. Many of the rides are broken and no one seems to be taking care of them. It seems like the government or the budget doesn't really care.

In fact, Kumala Island could be an important source of income for the region. Come on, let's speak out and encourage Kumala Island to rise again! Everyone can join in, and we can make this place like it was before. :) 💪🏝️ #SaveKumalaPulau",Local Guide · 30 reviews · 13 photos,a year ago,[no_minires_images],4 stars,4
Oktoberianto Wonodiharjo,Icon of the Lembuswana temple with a dragon along with a throne and an exotic lamin house,"Local Guide · 711 reviews · 6,719 photos",6 years ago,"['https://lh3.googleusercontent.com/geougc-cs/AB3l90DcBu5SlC0Ux07plNf2KeI5VTtZrXiQlM4LZoINwcUaclWA4deX4hDqoaV3m2piG7SOXNmQQVFtqA7rR514GRJF4M81DIMXpF3OMaDFpYBgqZgi-C4sa7VaTAsi7v3bKPmwG1FEIw=w300-h225-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90BDnpDj2wc2KQ_tuyeJHngu6kpWYL-ZpZCW3jrQSj9zMhzuVgpyGJvKPgUILM4QU9-MmtC4lHuQLV-uhWaxmpp3zUzgJ-6aeckub0Oz3WwaKCHH854ThLCLacLpZtt6zeTOMzjUaQ=w300-h225-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90CfiLMdYhS56gdwUpmo98agp0FbS70Z80TH_c90thpdCY7J-nQcbiUYH8u5DqUx2qgkixTE8BqYqCp1zKpMpHexPtRI0dn-3CS_4NT-VslWYzOOH9NrOoXbeSOjj6QtpFFCl7blGQ=w300-h225-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90DMiUjJ99X8J4JfmpMgyIS63JCi_j0tJDmFHV4OTiZ4OggBNZGfX4ZERhVTWpNbGdHUuFj60HB0cHjZHTdTiU5698eQ98K8Wp7b3Wq4xIu96eMV8xZ_eJvBBuWsWiILC0E_ZEXU=w300-h225-p']",4 stars,4
Sitii Cahyaa,"Originally it was good, it was still cleaned frequently, as seen by the number of cleaning staff there, but there were many buildings and vehicles that were no longer operating, making the place seem a bit abandoned.
But there is a place there to rent bicycles, motorbikes, wagons, etc. at prices that are quite worth it in my opinion.
That could be an attraction in itself
Hopefully Kumala Island can develop like before",Local Guide · 34 reviews · 2 photos,2 years ago,[no_minires_images],4 stars,4
Jamaludin,"The Kumala Island tourist attraction, which is located in the middle of the Mahakam River, is a recreation park that combines modern technology and traditional culture. This 76 hectare island was once a wasteland and bushes. Currently, some areas are equipped with various facilities such as a 100 meter high sky tower to enjoy the beauty from the air, a mini railway play area and a cable car that connects to the mainland.

On this island there is a DSJ Resort complete with a swimming pool and facilities for those who want to rest, namely the only cottage in the middle of the Mahakam River. At this island location there is a giant aquarium for porpoises, freshwater dolphins which only exist in the People's Republic of China and Brazil.

The construction of the Kumala Island Tourist Park is being carried out in stages and will continue to develop. In this way, the public will get additional representative tourist attractions besides the Mulawarman Museum (former palace of the Kutai Kartanegara Kingdom), Panji Sukarame Reservoir, Pondok Labu Cultural Village in Tenggarong and Nusa Tuna in Muara Muntai District which has white sand.

Kumala Island Tourist Park is around 27 km from Samarinda City which can be reached via the Kutai Kartanegara Bridge in approximately 30 minutes. Meanwhile, from Balikpapan City, which has Sultan Aji Muhammad Sulaiman Airport facilities and Semayang Harbor, which is access to air and sea transportation in East Kalimantan, the distance is around 130 km which can be reached in approximately 3 hours by road. Apart from that, Kumala Island Tourist Park can also be reached by water transportation via the Mahakam River.",Local Guide · 61 reviews · 55 photos,4 years ago,[no_minires_images],5 stars,5
Winata Arafad,"It's so sad that it turns out that the expectations here are different. They said it used to be beautiful, but now it's past its time. So there are only a few rides. It's not well maintained. Luckily the place is beautiful so just enjoy it","Local Guide · 502 reviews · 1,554 photos",7 years ago,['https://lh3.googleusercontent.com/geougc-cs/AB3l90BaIpAeveiXV_2iXDgcpeolf8gZpGTbqRJCFUJlLITGrKI-h32nQ1uZQXjud4YUZyAHz6JekCb0W5j3z-w_ug8KGinHFtZBGddMMHEC4iGb-zktcgFV6wRY6zj0P8K-8h1xZamxZQ=w600-h450-p'],3 stars,3
Tere,"Since childhood, there used to be a cable car when crossing, but now there isn't, there's only a walking bridge. The entrance fee is quite cheap but doesn't include vehicle rental, food and events. Estimated vehicle rental from 50k per hour but it depends l",Local Guide · 108 reviews · 367 photos,4 years ago,[no_minires_images],5 stars,5
Kang Trisno,"Kumala Island is one of the tourist islands located in the middle of the Mahakam River in Samarinda. there are many tourist attractions besides the beautiful place. suitable for bringing the family for a walk at one of the tourist attractions in Tenggarong. This island has a famous statue, namely the lembuswana statue. The lembuswana statue is a symbol in Kutai Kartanegara.","Local Guide · 395 reviews · 1,234 photos",4 years ago,[no_minires_images],5 stars,5
Marwan Mohamad,"Kumala Island is an island located in the middle of the Mahakam River in front of Tenggarong City. This island was previously left alone before being managed to become one of the mainstay tourist destinations in Kutai Kertanegara Regency. There are many interesting rides on this island such as a train to get around the island, the Lembuswana monument, a cable car from the island to Tenggarong Seberang. There is also a Sky Tower which we can climb to see the view of Tenggarong City from above.","Local Guide · 286 reviews · 2,636 photos",5 years ago,[no_minires_images],5 stars,5
Sanah Shafar,"In fact, this island is very good as a tourist destination, but it is not very well maintained and there are a lack of facilities and games there, there are still many facilities that end up being damaged due to lack of maintenance.",Local Guide · 50 reviews · 211 photos,4 years ago,[no_minires_images],3 stars,3
Eka Mertha (Lyan),"The name is quite famous, but the inside is considered less interesting. Rather than a tourist spot, it is more suitable to be considered a playground because it is full of bicycle rentals, horse-drawn carts, etc.","Local Guide · 215 reviews · 1,011 photos",6 years ago,[no_minires_images],2 stars,2
Bas Kopi,"An island that is used as a tourist spot but unfortunately it is no longer maintained, memories with someone special in 2021.",Local Guide · 62 reviews · 64 photos,2 years ago,[no_minires_images],4 stars,4
tri yuni Hasnan,Siip...cool tourist spot...,"Local Guide · 906 reviews · 1,030 photos",7 years ago,['https://lh3.googleusercontent.com/geougc-cs/AB3l90Bu12JFjDLs0ae5JiO0tuB6-XUJp-SVognzwCi4Lxo2l4hsyS8MGVNEAPXnA5WP_9vCZMIZ09uyvuiePNXlpQRymkrLkODp-gzX9Nz_cTFqRQgWt0zsy_l7p-6k_B_zhb3it5MkBg=w600-h450-p'],5 stars,5
Awan Cahyono,"Many views need to be renovated, but it's good enough to enjoy cycling around with the family.",Local Guide · 138 reviews · 126 photos,5 years ago,[no_minires_images],3 stars,3
Rian29,"a place to relax, there are electric motorbikes. Odong trains. 2 places for 2. Entrance for adults 7 thousand. Children 5 thousand.",Local Guide · 79 reviews · 751 photos,5 years ago,[no_minires_images],5 stars,5
Ahmad Fauzi,Unique cultural tourism,Local Guide · 330 reviews · 931 photos,6 years ago,"['https://lh3.googleusercontent.com/geougc-cs/AB3l90CZYd2UDUGhTqD8sRlZMcpcdJiX3_XXnUdmCClQx6q_En4E6InhD8qCe4YjveTFf67RysAIwtKO5edcUps2CNYPVTSzmXcwsF6q9794xRzpu62OKOlyP23yXe3kQRSHJ9i-bQTl=w300-h450-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90BetmgBs7rgoi3ipGk_-tkt3kWuMf6kYBJ2waQFusZWdl2T_H-l-TNeYL08KLS4_zkIGwPb0OHhGkZrE5rvUWysOluIGKtjq66q1i7u43JDxwcL8_anRS7aaKiWsAAKw6p7Y5hX8A=w300-h450-p']",4 stars,4
imanda,"It continues to be developed to make it more attractive to visitors, including free-range animals, flower gardens and so on.
Hopefully it will develop further",Local Guide · 98 reviews · 37 photos,5 years ago,[no_minires_images],5 stars,5
Rachmad Dann,"It's quite busy, there are places to eat, bicycle rental and places to rest",Local Guide · 4 reviews · 3 photos,8 years ago,[no_minires_images],3 stars,3
nhonie wahyuni,"I like this place..entrance ticket 7 thousand for adults, 5 thousand for small children...",Local Guide · 50 reviews · 76 photos,5 years ago,[no_minires_images],5 stars,5
Nurul Sukma Sumadi,"Unique... an island in the middle of the Mahakam river. Cross to Kumala Island using a terotok (canoe).
Been here in 2004.",Local Guide · 60 reviews · 195 photos,3 years ago,[no_minires_images],4 stars,4
anggi kalit,Last Sunday we went to the Kumala English Island Dormitory... The place is nice and there is a mandatory English language area.,4 reviews · 3 photos,9 years ago,[no_minires_images],5 stars,5
Axzioma Adhitia,"July 25, the afternoon I came here, the bridge to the island was closed",Local Guide · 137 reviews · 2 photos,2 years ago,[no_minires_images],2 stars,2
Yazid Muhammad,"The main destination is Tenggarong, unfortunately some of the facilities are neglected.",Local Guide · 66 reviews · 48 photos,4 years ago,[no_minires_images],5 stars,5
Teddy Hermawan,Poorly maintained by the local government. Unrecommended,Local Guide · 8 reviews · 1 photo,a year ago,[no_minires_images],1 star,1
Rada Ariyanti,It's fun to go around the island using rented bicycles,Local Guide · 55 reviews · 180 photos,5 years ago,[no_minires_images],5 stars,5
Rey Naldo,"Getting worse 😳
Getting worse😎
Kumala savesta 🤨
Ngas talking crazy😮
We gon hit em🥵
In his chest😵",1 review,3 years ago,[no_minires_images],5 stars,5
ade dwi santoso,"sip is good, only the management is lacking.",Local Guide · 44 reviews · 85 photos,7 years ago,[no_minires_images],4 stars,4
Dayari Intana,"Really like this place, lots of memories for me","Local Guide · 329 reviews · 3,858 photos",4 years ago,[no_minires_images],5 stars,5
Irfan Noor Hidayat,A suitable place to relax and make love.,Local Guide · 9 reviews · 14 photos,8 years ago,[no_minires_images],4 stars,4
Seven Tobing,"Nice view, suitable for family day",Local Guide · 58 reviews · 405 photos,6 years ago,[no_minires_images],4 stars,4
Caezar As_man,[no_review],Local Guide · 25 reviews · 474 photos,5 years ago,"['https://lh3.googleusercontent.com/geougc-cs/AB3l90DVN3RZYrBaumm_80rZWno2AbABACiIb1CMOpTGqcw_hHZSGs0zeWwxULEGzXnNjDmanvcbTFOV_gU8siVWX1EM9n-kf-Z0NnssF_8hFvKl9Os80aGXGNxtQC71sr-NkjzDYr-i=w300-h225-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90B1XRhkKypnyuYlE1Yx3puy1bRQC6qy9h83aIIrro8aKA8CetHkW_qxEAmDBSaRel3K383UsSKovl_5940O3mNiPpNsTw-JhmPSAv4FYvryTjG1N9oYhBM3Rq-jJhl2hT8TFAZfwQ=w300-h225-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90D08x7HTDf9vu906-_MHsZ4f2n6Zfc2WMCXY6gGhSzBSu_Yao4x7dVwsTOgF-SwU7BI7pQTFUVwlc1Zsu6g-PmHNGkgjjt21V_tl1kN5cCVfKRXNUHgySLAxVJNG5xfjcRy1nyf=w300-h225-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90Ab5k9Uw5W2hhXYmuAZ0eGlZpWC4YaMt0lRyRjzwQ7H0eooU5hXBYIfrYtFsBNNGXfTPOI53isiYAe6LhaFLXRZd43ViHYMqNdjXeBU6cYnSuCpcxBwgJxcDj2Qd04W_ENXlxn9cw=w300-h225-p']",4 stars,4
ads sembako,Success Kumala English Island... :D,1 review · 1 photo,8 years ago,[no_minires_images],4 stars,4
Magfrian Syah,Suitable for holidays,Local Guide · 166 reviews · 113 photos,8 years ago,[no_minires_images],5 stars,5
Lukas Abet Nego,Lack of maintenance,Local Guide · 49 reviews · 51 photos,5 years ago,[no_minires_images],3 stars,3
Hunter Legenda,[no_review],1 review · 3 photos,5 years ago,[no_minires_images],4 stars,4
Kevin Akbar Khoiry,Don't open it,7 reviews · 1 photo,3 years ago,[no_minires_images],1 star,1
Abu Faris,Good soul,Local Guide · 314 reviews · 730 photos,7 years ago,[no_minires_images],4 stars,4
kusuma prabowo,the center of the island,"Local Guide · 653 reviews · 2,768 photos",7 years ago,['https://lh3.googleusercontent.com/geougc-cs/AB3l90BRDBEg76BPLh2KNYUhRsDxPgzlYWk0UIL7zz0giStFsvz4mom60UPO_iyHb3deFSolfxGeXdRLCgtbbi9tCMXMe9TFXDbMv0VFvy3C9xRFmZZTvBuV4nkqmDG4n7GOOYbJBjIK=w600-h450-p'],4 stars,4
ElProf Ahmed,[no_review],3 reviews,10 months ago,[no_minires_images],5 stars,5
faisal Pubg,[no_review],1 photo,11 months ago,[no_minires_images],5 stars,5
Christin Claritha,[no_review],[no_contrib],2 years ago,[no_minires_images],5 stars,5
Tulus Eka Putra,[no_review],Local Guide · 9 reviews · 755 photos,2 years ago,[no_minires_images],3 stars,3
Sri Lesmonah,[no_review],2 photos,2 years ago,[no_minires_images],5 stars,5
Muhammad Naufal Primananda,[no_review],1 review,2 years ago,[no_minires_images],5 stars,5
Aidil Erwin,[no_review],11 photos,4 years ago,[no_minires_images],5 stars,5
Ki Jay,[no_review],[no_contrib],4 years ago,[no_minires_images],3 stars,3
Om Theo 001 (iya ini om theo),[no_review],Local Guide · 238 reviews · 681 photos,4 years ago,[no_minires_images],5 stars,5
Legiran 73,[no_review],31 photos,5 years ago,[no_minires_images],3 stars,3
dhany ADeS,[no_review],Local Guide · 2 reviews · 86 photos,5 years ago,[no_minires_images],3 stars,3
HORAS,[no_review],Local Guide · 23 reviews · 94 photos,7 years ago,[no_minires_images],5 stars,5
hmm bacot,[no_review],7 photos,7 years ago,[no_minires_images],5 stars,5
Orchid Aini,[no_review],Local Guide · 14 reviews · 49 photos,8 years ago,[no_minires_images],4 stars,4
Calista Zainal,[no_review],[no_contrib],8 years ago,[no_minires_images],1 star,1
Thosant Sant,[no_review],[no_contrib],8 years ago,[no_minires_images],5 stars,5
Heri Setiono,[no_review],61 reviews · 207 photos,8 years ago,[no_minires_images],4 stars,4
Seto Danu,"This is actually an interesting place to visit because basically this is an island in the meddle of huge river.  in the past, you can reach this place by using sky train that cross the entire one side of the river for a hill from afar. Unfortunately maybe it is true that it is a bit lack or general service and maybe the location of this destination is far from main city so people need to plan if they just want to visit this one. either way, surrounding this island, you can find other historical palace as well. So, this island can be a good bonus to explore this area.","Local Guide · 296 reviews · 4,280 photos",4 years ago,"['https://lh3.googleusercontent.com/geougc-cs/AB3l90Cjo4e6bkhfNAf5023u0ET_QNafXyL5-QkzfCubZZ8qgjbCzVFg4JlS17xB0n7BX60_gUH7Aj6LiyYvtooq_lsonefxvMw4RU8y_lL03zBY5JlG8mLqHh1OV0uFE7iaX2Lv1RWn=w300-h225-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90A-LwOja2kLs0GLKW-31MFydEUNqNfzMXEGyT3GXax7bHjNsMn-M2HPRrYBws2B3JCLmY1l1afqlilR99u6cx8lhe5Uxklhlxm15lJ-j36ZPsfQQeAxHFBN0XgFpI2Wr5oJDmUY=w300-h225-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90CWTEhJLZFpVweb4Rilbo9dlxwRGTlbrkJdgNxNy9nMX6tQzEcsa0UWgHDHc-LBvyCi0CwblIWe1Muqhu3cqE1_KW-uRnb5oQDFG2rdt12JmB9THPhUlNVFNvHtcrs_DYsaYElqww=w300-h225-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90Ch6iJRB-NuavFerEFRHma1NXuGEiyr-94giJ-S9sQiOT2Ut4yuvdKRRNvFIzwds5fk9RYc_J_2KC33uqxM22WoLD-PHNyph3Xch6GNMknra4-q66sh83_Te8UMdlqvIlmIUzTz=w300-h225-p']",4 stars,4
Icha Sumukti,Amazing 😍 …,Local Guide · 53 reviews · 65 photos,7 months ago,[no_minires_images],5 stars,5
Ade Junaidi,Magiciclly mitch,Local Guide · 128 reviews · 216 photos,6 years ago,[no_minires_images],4 stars,4
Lautra Islora,An interesting island to visit in the afternoon. The LembuSwana statue area & Kumala Island landmarks are the most interesting points photographically.,Local Guide · 216 reviews · 714 photos,a year ago,"['https://lh3.googleusercontent.com/geougc-cs/AB3l90A9XekI5V6SEiErkJGszaDULsUDNW2Xjfp5UVX1geG17wl9YWs6RiALWhtztqLjhBXDmnKMChyeqxAclc4XXyaDIdG5irH_rdLqWcQqoXYxeMsE00-kD0yI1bhdtpFKAGUxmp7OWA=w300-h225-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90Dh_4mmy5H402NyJYLHwCndLnxKGBFrAna5pKTfab-1tM31A3ayDdQ0_ugPQ_ie-J65YAzaZgvmBb0b9503SuYe5yt3CsG5KhxXNUrxh05GhPmzPOlvBosYCulz449HzN2Z0YE=w300-h225-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90CG4PeDVwA_CYP0IUlzw-1VE4v2f1C4SP273j2zEvEUjSqSTTtVLzK9Ihkd6qiKblJajbmM76R_jGdvnCqTKtFN_m46FiAKYQvBfcj5ia1VdJG03iT_ccvjHajZsX1nclB6cNxu=w300-h225-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90C2aunJ4vCOhKVV37ZUHLqHTuMAz5Su_1XLUOPqc18wkzX0hOGvQEk5ybu91Xe5Cc2WAWeyJe-j_50w3XfYZYMzHBhqcVCw3fCZjW656gu1BW391205qaBrGfFd693T2m-4rnHA=w300-h225-p']",5 stars,5
maman kaya,"Very beautiful, big and majestic, the legend of East Kalimantan",2 reviews · 2 photos,4 months ago,[no_minires_images],4 stars,4
Haryo Mukti,It's a shame the place is poorly maintained,Local Guide · 103 reviews · 109 photos,4 years ago,['https://lh3.googleusercontent.com/geougc-cs/AB3l90DrbbmeuJUe_XXJl7--DNvN_oaWNxAYC0v2FIGIK1Fy9cNYuZDitSxjUxEAwH2tDz8fkoH_fOQ1xphr08qQ1tEtAKMeTr5EUey39bl50hc7zsVRTYwNVORkFUXuP4DGVBa21WU=w600-h450-p'],3 stars,3
Kurnia Setiawan,"This place is very interesting to be used as a tourist attraction..
However, its cleanliness must be improved.",7 reviews · 5 photos,5 years ago,[no_minires_images],4 stars,4
Tech Studio,"The city of kings, suitable for traveling with friends, family or girlfriends",Local Guide · 30 reviews · 51 photos,6 years ago,[no_minires_images],5 stars,5
Mata Angin Vlog,Including the historical part of the oldest kingdom in the archipelago.,Local Guide · 133 reviews · 141 photos,2 years ago,[no_minires_images],5 stars,5
Sukirno Sukirno,The legendary Tenggarong city icon.,Local Guide · 75 reviews · 2 photos,a year ago,[no_minires_images],5 stars,5
Ardhy,[no_review],Local Guide · 16 reviews · 48 photos,6 years ago,"['https://lh3.googleusercontent.com/geougc-cs/AB3l90CalBHJEvdfOqLKJ81Tgi0ClnPrMxQnEA8XO1n0UXFNAMMbCI9Aul89P2UT5ez7s-4YVrSnLTJJ04W8nlAucH_R4Jnf3Bg9WsqsnN5UPYFcTkNA0ZpjAJB8ETLIyv1OL8In2WXw=w300-h225-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90A2LrV8_JtvJROV5ryhyNtZVMXkVWSz0BA4EJu3GNSmwJy3JEnObYByaTqUA6W4Ej3wXUwzsFb9yJgcO-r6GIFMDFT7QD3zbOzfd5fC5dbMhUjg0NagPZXIzz0WbcMI09biPy_s-g=w300-h225-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90DTMKK5djriFQP7xWgOG6kgfQD1K1_bJqj1CG-Wvti2509idtg-_-OinMdRHhsd1XKbZ9Id-tRanuvjudFDrcYgv-Fn5maUbpixoSB1-xfIP_XqiinCMUD0xnZ33MRulGEOatk=w300-h225-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90DmS9NazXZLrhj7--gWabH5fSJKBLnonaIJ2c-gAp7nXtp4nvlLnelVsmdd6SCCY-NJ7hU9zhMfQ4h1ktI3VO6idoMcaCKQsotstcv6a3w88kfpA33_9fQ2wKk3FwzhGyk_u7g51Q=w300-h225-p']",5 stars,5
Kawi Boedisetio,Statue of Kutai Kertanegara Emblem,"Local Guide · 4,609 reviews · 122,599 photos",7 years ago,[no_minires_images],4 stars,4
RHarahap04 rm.,[no_review],Local Guide · 3 reviews · 50 photos,2 months ago,[no_minires_images],5 stars,5
